node_id,law_id,article,law_name,sector,out_degree,in_degree,out_weight,in_weight,unique_laws_cited,unique_laws_citing,pagerank,betweenness
ley-general-del-sistema-nacional-anticorrupcion::27,ley-general-del-sistema-nacional-anticorrupcion,27,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::29,ley-general-del-sistema-nacional-anticorrupcion,29,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::35,ley-general-del-sistema-nacional-anticorrupcion,35,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::48,ley-general-del-sistema-nacional-anticorrupcion,48,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::50,ley-general-del-sistema-nacional-anticorrupcion,50,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::51,ley-general-del-sistema-nacional-anticorrupcion,51,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::52,ley-general-del-sistema-nacional-anticorrupcion,52,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::53,ley-general-del-sistema-nacional-anticorrupcion,53,ley-general-del-sistema-nacional-anticorrupcion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-del-sistema-nacional-anticorrupcion::60,ley-general-del-sistema-nacional-anticorrupcion,60,ley-general-del-sistema-nacional-anticorrupcion,unknown,4,0,8,0,4,0,0.00041301,0.0
ley-de-fondos-de-inversion::2,ley-de-fondos-de-inversion,2,ley-de-fondos-de-inversion,unknown,2,0,4,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::3,ley-de-fondos-de-inversion,3,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::5,ley-de-fondos-de-inversion,5,ley-de-fondos-de-inversion,unknown,1,0,2,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::7,ley-de-fondos-de-inversion,7,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::8,ley-de-fondos-de-inversion,8,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::10,ley-de-fondos-de-inversion,10,ley-de-fondos-de-inversion,unknown,1,0,2,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::13,ley-de-fondos-de-inversion,13,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::14,ley-de-fondos-de-inversion,14,ley-de-fondos-de-inversion,unknown,4,0,7,0,4,0,0.00041301,0.0
ley-de-fondos-de-inversion::15,ley-de-fondos-de-inversion,15,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::16,ley-de-fondos-de-inversion,16,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::18,ley-de-fondos-de-inversion,18,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::27,ley-de-fondos-de-inversion,27,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::31,ley-de-fondos-de-inversion,31,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::33,ley-de-fondos-de-inversion,33,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::34,ley-de-fondos-de-inversion,34,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::39,ley-de-fondos-de-inversion,39,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::49,ley-de-fondos-de-inversion,49,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::51,ley-de-fondos-de-inversion,51,ley-de-fondos-de-inversion,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-de-fondos-de-inversion::53,ley-de-fondos-de-inversion,53,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::54,ley-de-fondos-de-inversion,54,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::55,ley-de-fondos-de-inversion,55,ley-de-fondos-de-inversion,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-de-fondos-de-inversion::61,ley-de-fondos-de-inversion,61,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::62,ley-de-fondos-de-inversion,62,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::76,ley-de-fondos-de-inversion,76,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::79,ley-de-fondos-de-inversion,79,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::80,ley-de-fondos-de-inversion,80,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::81,ley-de-fondos-de-inversion,81,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::83,ley-de-fondos-de-inversion,83,ley-de-fondos-de-inversion,unknown,2,0,3,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::84,ley-de-fondos-de-inversion,84,ley-de-fondos-de-inversion,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-de-fondos-de-inversion::87,ley-de-fondos-de-inversion,87,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::88,ley-de-fondos-de-inversion,88,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::89,ley-de-fondos-de-inversion,89,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::90,ley-de-fondos-de-inversion,90,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::93,ley-de-fondos-de-inversion,93,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::95,ley-de-fondos-de-inversion,95,ley-de-fondos-de-inversion,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-de-fondos-de-inversion::97,ley-de-fondos-de-inversion,97,ley-de-fondos-de-inversion,unknown,11,0,21,0,11,0,0.00041301,0.0
ley-general-de-cultura-y-derechos-culturales::1,ley-general-de-cultura-y-derechos-culturales,1,ley-general-de-cultura-y-derechos-culturales,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-cultura-y-derechos-culturales::11,ley-general-de-cultura-y-derechos-culturales,11,ley-general-de-cultura-y-derechos-culturales,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-de-cultura-y-derechos-culturales::19,ley-general-de-cultura-y-derechos-culturales,19,ley-general-de-cultura-y-derechos-culturales,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-cultura-y-derechos-culturales::24,ley-general-de-cultura-y-derechos-culturales,24,ley-general-de-cultura-y-derechos-culturales,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-de-cultura-y-derechos-culturales::42,ley-general-de-cultura-y-derechos-culturales,42,ley-general-de-cultura-y-derechos-culturales,unknown,12,0,16,0,12,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::1,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,1,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::3,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,3,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::4,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,4,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::5,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,5,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::6,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,6,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::10,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,10,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::12,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,12,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,3,0,3,0,3,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::18,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,18,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::19,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,19,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::24,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,24,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::45,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,45,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::53,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,53,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,2,0,2,0,2,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::57,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,57,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::66,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,66,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::69,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,69,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::70,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,70,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::72,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,72,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::74,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,74,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::82,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,82,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::92,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,92,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::98,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,98,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::127,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,127,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::128,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,128,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::136,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,136,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::139,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,139,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas::140,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,140,ley-general-en-materia-de-desaparicion-forzada-de-personas-desaparicion-cometida-por-particulares-y-del-sistema-nacional-de-busqueda-de-personas,unknown,1,0,1,0,1,0,0.00041301,0.0
